poi_id,poi_name,date,category,visitor_count,day_type
3,Harrods,2024-08-25,Couples,268,Weekend
3,Harrods,2024-08-25,Family with C,1217,Weekend
3,Harrods,2024-08-25,Retiree,641,Weekend
3,Harrods,2024-08-25,Affluent Achievers,305,Weekend
3,Harrods,2024-08-25,Suburban Comfort,518,Weekend
3,Harrods,2024-08-25,Urban Professionals,836,Weekend
3,Harrods,2024-08-25,Peri-Urban Residents,1695,Weekend
3,Harrods,2024-08-26,Young M,217,Weekend
3,Harrods,2024-08-26,Young F,39,Weekend
3,Harrods,2024-08-26,Couples,90,Weekend
3,Harrods,2024-08-26,Family with C,200,Weekend
3,Harrods,2024-08-26,Retiree,159,Weekend
3,Harrods,2024-08-26,Affluent Achievers,240,Weekend
3,Harrods,2024-08-26,Suburban Comfort,119,Weekend
3,Harrods,2024-08-26,Urban Professionals,165,Weekend
3,Harrods,2024-08-26,Peri-Urban Residents,182,Weekend
3,Harrods,2024-08-27,Young M,120,Weekday
3,Harrods,2024-08-27,Young F,83,Weekday
3,Harrods,2024-08-27,Couples,482,Weekday
3,Harrods,2024-08-27,Family with C,334,Weekday
3,Harrods,2024-08-27,Retiree,475,Weekday
3,Harrods,2024-08-27,Affluent Achievers,522,Weekday
3,Harrods,2024-08-27,Suburban Comfort,354,Weekday
3,Harrods,2024-08-27,Urban Professionals,590,Weekday
3,Harrods,2024-08-27,Peri-Urban Residents,29,Weekday
3,Harrods,2024-08-28,Young M,1022,Weekday
3,Harrods,2024-08-28,Young F,337,Weekday
3,Harrods,2024-08-28,Couples,212,Weekday
3,Harrods,2024-08-28,Family with C,575,Weekday
3,Harrods,2024-08-28,Retiree,49,Weekday
3,Harrods,2024-08-28,Affluent Achievers,25,Weekday
3,Harrods,2024-08-28,Suburban Comfort,38,Weekday
3,Harrods,2024-08-28,Urban Professionals,457,Weekday
3,Harrods,2024-08-28,Peri-Urban Residents,1677,Weekday
3,Harrods,2024-08-29,Young M,181,Weekday
3,Harrods,2024-08-29,Young F,88,Weekday
3,Harrods,2024-08-29,Couples,19,Weekday
3,Harrods,2024-08-29,Family with C,148,Weekday
3,Harrods,2024-08-29,Retiree,313,Weekday
3,Harrods,2024-08-29,Affluent Achievers,397,Weekday
3,Harrods,2024-08-29,Suburban Comfort,134,Weekday
3,Harrods,2024-08-29,Urban Professionals,16,Weekday
3,Harrods,2024-08-29,Peri-Urban Residents,203,Weekday
3,Harrods,2024-08-30,Young M,309,Weekday
3,Harrods,2024-08-30,Young F,327,Weekday
3,Harrods,2024-08-30,Couples,130,Weekday
3,Harrods,2024-08-30,Family with C,943,Weekday
3,Harrods,2024-08-30,Retiree,124,Weekday
3,Harrods,2024-08-30,Affluent Achievers,41,Weekday
3,Harrods,2024-08-30,Suburban Comfort,57,Weekday
3,Harrods,2024-08-30,Urban Professionals,1372,Weekday
3,Harrods,2024-08-30,Peri-Urban Residents,364,Weekday
4,Liberty London,2024-06-01,Young M,439,Weekend
4,Liberty London,2024-06-01,Young F,65,Weekend
4,Liberty London,2024-06-01,Couples,44,Weekend
4,Liberty London,2024-06-01,Family with C,64,Weekend
4,Liberty London,2024-06-01,Retiree,474,Weekend
4,Liberty London,2024-06-01,Affluent Achievers,35,Weekend
4,Liberty London,2024-06-01,Suburban Comfort,13,Weekend
4,Liberty London,2024-06-01,Urban Professionals,61,Weekend
4,Liberty London,2024-06-01,Peri-Urban Residents,978,Weekend
4,Liberty London,2024-06-02,Young M,920,Weekend
4,Liberty London,2024-06-02,Young F,299,Weekend
4,Liberty London,2024-06-02,Couples,650,Weekend
4,Liberty London,2024-06-02,Family with C,514,Weekend
4,Liberty London,2024-06-02,Retiree,11,Weekend
4,Liberty London,2024-06-02,Affluent Achievers,103,Weekend
4,Liberty London,2024-06-02,Suburban Comfort,40,Weekend
4,Liberty London,2024-06-02,Urban Professionals,855,Weekend
4,Liberty London,2024-06-02,Peri-Urban Residents,1397,Weekend
4,Liberty London,2024-06-03,Young M,174,Weekday
4,Liberty London,2024-06-03,Young F,328,Weekday
4,Liberty London,2024-06-03,Couples,370,Weekday
4,Liberty London,2024-06-03,Family with C,594,Weekday
4,Liberty London,2024-06-03,Retiree,250,Weekday
4,Liberty London,2024-06-03,Affluent Achievers,152,Weekday
4,Liberty London,2024-06-03,Suburban Comfort,1,Weekday
4,Liberty London,2024-06-03,Urban Professionals,184,Weekday
4,Liberty London,2024-06-03,Peri-Urban Residents,1380,Weekday
4,Liberty London,2024-06-04,Young M,2,Weekday
4,Liberty London,2024-06-04,Young F,457,Weekday
4,Liberty London,2024-06-04,Couples,529,Weekday
4,Liberty London,2024-06-04,Family with C,225,Weekday
4,Liberty London,2024-06-04,Retiree,505,Weekday
4,Liberty London,2024-06-04,Affluent Achievers,675,Weekday
4,Liberty London,2024-06-04,Suburban Comfort,113,Weekday
4,Liberty London,2024-06-04,Urban Professionals,587,Weekday
4,Liberty London,2024-06-04,Peri-Urban Residents,343,Weekday
4,Liberty London,2024-06-05,Young M,544,Weekday
4,Liberty London,2024-06-05,Young F,308,Weekday
4,Liberty London,2024-06-05,Couples,377,Weekday
4,Liberty London,2024-06-05,Family with C,410,Weekday
4,Liberty London,2024-06-05,Retiree,1060,Weekday
4,Liberty London,2024-06-05,Affluent Achievers,1253,Weekday
4,Liberty London,2024-06-05,Suburban Comfort,492,Weekday
4,Liberty London,2024-06-05,Urban Professionals,798,Weekday
4,Liberty London,2024-06-05,Peri-Urban Residents,157,Weekday
4,Liberty London,2024-06-06,Young M,267,Weekday
4,Liberty London,2024-06-06,Young F,493,Weekday
4,Liberty London,2024-06-06,Couples,73,Weekday
4,Liberty London,2024-06-06,Family with C,222,Weekday
4,Liberty London,2024-06-06,Retiree,19,Weekday
4,Liberty London,2024-06-06,Affluent Achievers,150,Weekday
4,Liberty London,2024-06-06,Suburban Comfort,445,Weekday
4,Liberty London,2024-06-06,Urban Professionals,350,Weekday
4,Liberty London,2024-06-06,Peri-Urban Residents,128,Weekday
4,Liberty London,2024-06-07,Young M,453,Weekday
4,Liberty London,2024-06-07,Young F,351,Weekday
4,Liberty London,2024-06-07,Couples,103,Weekday
4,Liberty London,2024-06-07,Family with C,1003,Weekday
4,Liberty London,2024-06-07,Retiree,1045,Weekday
4,Liberty London,2024-06-07,Affluent Achievers,277,Weekday
4,Liberty London,2024-06-07,Suburban Comfort,1534,Weekday
4,Liberty London,2024-06-07,Urban Professionals,526,Weekday
4,Liberty London,2024-06-07,Peri-Urban Residents,618,Weekday
4,Liberty London,2024-06-08,Young M,182,Weekend
4,Liberty London,2024-06-08,Young F,73,Weekend
4,Liberty London,2024-06-08,Couples,773,Weekend
4,Liberty London,2024-06-08,Family with C,530,Weekend
4,Liberty London,2024-06-08,Retiree,1142,Weekend
4,Liberty London,2024-06-08,Affluent Achievers,634,Weekend
4,Liberty London,2024-06-08,Suburban Comfort,67,Weekend
4,Liberty London,2024-06-08,Urban Professionals,277,Weekend
4,Liberty London,2024-06-08,Peri-Urban Residents,1722,Weekend
4,Liberty London,2024-06-09,Young M,309,Weekend
4,Liberty London,2024-06-09,Young F,2052,Weekend
4,Liberty London,2024-06-09,Couples,152,Weekend
4,Liberty London,2024-06-09,Family with C,117,Weekend
4,Liberty London,2024-06-09,Retiree,515,Weekend
4,Liberty London,2024-06-09,Affluent Achievers,376,Weekend
4,Liberty London,2024-06-09,Suburban Comfort,214,Weekend
4,Liberty London,2024-06-09,Urban Professionals,2177,Weekend
4,Liberty London,2024-06-09,Peri-Urban Residents,379,Weekend
4,Liberty London,2024-06-10,Young M,30,Weekday
4,Liberty London,2024-06-10,Young F,539,Weekday
4,Liberty London,2024-06-10,Couples,35,Weekday
4,Liberty London,2024-06-10,Family with C,100,Weekday
4,Liberty London,2024-06-10,Retiree,222,Weekday
4,Liberty London,2024-06-10,Affluent Achievers,447,Weekday
4,Liberty London,2024-06-10,Suburban Comfort,112,Weekday
4,Liberty London,2024-06-10,Urban Professionals,44,Weekday
4,Liberty London,2024-06-10,Peri-Urban Residents,325,Weekday
4,Liberty London,2024-06-11,Young M,93,Weekday
4,Liberty London,2024-06-11,Young F,422,Weekday
4,Liberty London,2024-06-11,Couples,18,Weekday
4,Liberty London,2024-06-11,Family with C,43,Weekday
4,Liberty London,2024-06-11,Retiree,153,Weekday
4,Liberty London,2024-06-11,Affluent Achievers,327,Weekday
4,Liberty London,2024-06-11,Suburban Comfort,169,Weekday
4,Liberty London,2024-06-11,Urban Professionals,57,Weekday
4,Liberty London,2024-06-11,Peri-Urban Residents,177,Weekday
4,Liberty London,2024-06-12,Young M,59,Weekday
4,Liberty London,2024-06-12,Young F,673,Weekday
4,Liberty London,2024-06-12,Couples,412,Weekday
4,Liberty London,2024-06-12,Family with C,934,Weekday
4,Liberty London,2024-06-12,Retiree,68,Weekday
4,Liberty London,2024-06-12,Affluent Achievers,1279,Weekday
4,Liberty London,2024-06-12,Suburban Comfort,566,Weekday
4,Liberty London,2024-06-12,Urban Professionals,101,Weekday
4,Liberty London,2024-06-12,Peri-Urban Residents,200,Weekday
4,Liberty London,2024-06-13,Young M,116,Weekday
4,Liberty London,2024-06-13,Young F,34,Weekday
4,Liberty London,2024-06-13,Couples,1614,Weekday
4,Liberty London,2024-06-13,Family with C,64,Weekday
4,Liberty London,2024-06-13,Retiree,69,Weekday
4,Liberty London,2024-06-13,Affluent Achievers,459,Weekday
4,Liberty London,2024-06-13,Suburban Comfort,239,Weekday
4,Liberty London,2024-06-13,Urban Professionals,1025,Weekday
4,Liberty London,2024-06-13,Peri-Urban Residents,174,Weekday
4,Liberty London,2024-06-14,Young M,30,Weekday
4,Liberty London,2024-06-14,Young F,175,Weekday
4,Liberty London,2024-06-14,Couples,451,Weekday
4,Liberty London,2024-06-14,Family with C,810,Weekday
4,Liberty London,2024-06-14,Retiree,85,Weekday
4,Liberty London,2024-06-14,Affluent Achievers,115,Weekday
4,Liberty London,2024-06-14,Suburban Comfort,462,Weekday
4,Liberty London,2024-06-14,Urban Professionals,263,Weekday
4,Liberty London,2024-06-14,Peri-Urban Residents,711,Weekday
4,Liberty London,2024-06-15,Young M,251,Weekend
4,Liberty London,2024-06-15,Young F,475,Weekend
4,Liberty London,2024-06-15,Couples,762,Weekend
4,Liberty London,2024-06-15,Family with C,1228,Weekend
4,Liberty London,2024-06-15,Retiree,1,Weekend
4,Liberty London,2024-06-15,Affluent Achievers,455,Weekend
4,Liberty London,2024-06-15,Suburban Comfort,937,Weekend
4,Liberty London,2024-06-15,Urban Professionals,449,Weekend
4,Liberty London,2024-06-15,Peri-Urban Residents,876,Weekend
4,Liberty London,2024-06-16,Young M,386,Weekend
4,Liberty London,2024-06-16,Young F,324,Weekend
4,Liberty London,2024-06-16,Couples,518,Weekend
4,Liberty London,2024-06-16,Family with C,189,Weekend
4,Liberty London,2024-06-16,Retiree,824,Weekend
4,Liberty London,2024-06-16,Affluent Achievers,781,Weekend
4,Liberty London,2024-06-16,Suburban Comfort,349,Weekend
4,Liberty London,2024-06-16,Urban Professionals,601,Weekend
4,Liberty London,2024-06-16,Peri-Urban Residents,511,Weekend
4,Liberty London,2024-06-17,Young M,848,Weekday
4,Liberty London,2024-06-17,Young F,6,Weekday
4,Liberty London,2024-06-17,Couples,128,Weekday
4,Liberty London,2024-06-17,Family with C,204,Weekday
4,Liberty London,2024-06-17,Retiree,591,Weekday
4,Liberty London,2024-06-17,Affluent Achievers,1109,Weekday
4,Liberty London,2024-06-17,Suburban Comfort,474,Weekday
4,Liberty London,2024-06-17,Urban Professionals,96,Weekday
4,Liberty London,2024-06-17,Peri-Urban Residents,98,Weekday
4,Liberty London,2024-06-18,Young M,676,Weekday
4,Liberty London,2024-06-18,Young F,948,Weekday
4,Liberty London,2024-06-18,Couples,194,Weekday
4,Liberty London,2024-06-18,Family with C,4,Weekday
4,Liberty London,2024-06-18,Retiree,266,Weekday
4,Liberty London,2024-06-18,Affluent Achievers,243,Weekday
4,Liberty London,2024-06-18,Suburban Comfort,999,Weekday
4,Liberty London,2024-06-18,Urban Professionals,724,Weekday
4,Liberty London,2024-06-18,Peri-Urban Residents,124,Weekday
4,Liberty London,2024-06-19,Young M,903,Weekday
4,Liberty London,2024-06-19,Young F,45,Weekday
4,Liberty London,2024-06-19,Couples,484,Weekday
4,Liberty London,2024-06-19,Family with C,158,Weekday
4,Liberty London,2024-06-19,Retiree,23,Weekday
4,Liberty London,2024-06-19,Affluent Achievers,146,Weekday
4,Liberty London,2024-06-19,Suburban Comfort,253,Weekday
4,Liberty London,2024-06-19,Urban Professionals,423,Weekday
4,Liberty London,2024-06-19,Peri-Urban Residents,792,Weekday
4,Liberty London,2024-06-20,Young M,479,Weekday
4,Liberty London,2024-06-20,Young F,223,Weekday
4,Liberty London,2024-06-20,Couples,679,Weekday
4,Liberty London,2024-06-20,Family with C,367,Weekday
4,Liberty London,2024-06-20,Retiree,291,Weekday
4,Liberty London,2024-06-20,Affluent Achievers,98,Weekday
4,Liberty London,2024-06-20,Suburban Comfort,761,Weekday
4,Liberty London,2024-06-20,Urban Professionals,82,Weekday
4,Liberty London,2024-06-20,Peri-Urban Residents,1098,Weekday
4,Liberty London,2024-06-21,Young M,36,Weekday
4,Liberty London,2024-06-21,Young F,103,Weekday
4,Liberty London,2024-06-21,Couples,106,Weekday
4,Liberty London,2024-06-21,Family with C,560,Weekday
4,Liberty London,2024-06-21,Retiree,192,Weekday
4,Liberty London,2024-06-21,Affluent Achievers,104,Weekday
4,Liberty London,2024-06-21,Suburban Comfort,89,Weekday
4,Liberty London,2024-06-21,Urban Professionals,568,Weekday
4,Liberty London,2024-06-21,Peri-Urban Residents,236,Weekday
4,Liberty London,2024-06-22,Young M,172,Weekend
4,Liberty London,2024-06-22,Young F,498,Weekend
4,Liberty London,2024-06-22,Couples,481,Weekend
4,Liberty London,2024-06-22,Family with C,161,Weekend
4,Liberty London,2024-06-22,Retiree,102,Weekend
4,Liberty London,2024-06-22,Affluent Achievers,346,Weekend
4,Liberty London,2024-06-22,Suburban Comfort,591,Weekend
4,Liberty London,2024-06-22,Urban Professionals,468,Weekend
4,Liberty London,2024-06-22,Peri-Urban Residents,10,Weekend
4,Liberty London,2024-06-23,Young M,314,Weekend
4,Liberty London,2024-06-23,Young F,349,Weekend
4,Liberty London,2024-06-23,Couples,459,Weekend
4,Liberty London,2024-06-23,Family with C,62,Weekend
4,Liberty London,2024-06-23,Retiree,1317,Weekend
4,Liberty London,2024-06-23,Affluent Achievers,322,Weekend
4,Liberty London,2024-06-23,Suburban Comfort,65,Weekend
4,Liberty London,2024-06-23,Urban Professionals,263,Weekend
4,Liberty London,2024-06-23,Peri-Urban Residents,1852,Weekend
4,Liberty London,2024-06-24,Young M,273,Weekday
4,Liberty London,2024-06-24,Young F,275,Weekday
4,Liberty London,2024-06-24,Couples,5,Weekday
4,Liberty London,2024-06-24,Family with C,61,Weekday
4,Liberty London,2024-06-24,Retiree,129,Weekday
4,Liberty London,2024-06-24,Affluent Achievers,145,Weekday
4,Liberty London,2024-06-24,Suburban Comfort,277,Weekday
4,Liberty London,2024-06-24,Urban Professionals,158,Weekday
4,Liberty London,2024-06-24,Peri-Urban Residents,163,Weekday
4,Liberty London,2024-06-25,Young M,48,Weekday
4,Liberty London,2024-06-25,Young F,94,Weekday
4,Liberty London,2024-06-25,Couples,11,Weekday
4,Liberty London,2024-06-25,Family with C,946,Weekday
4,Liberty London,2024-06-25,Retiree,389,Weekday
4,Liberty London,2024-06-25,Affluent Achievers,351,Weekday
4,Liberty London,2024-06-25,Suburban Comfort,467,Weekday
4,Liberty London,2024-06-25,Urban Professionals,549,Weekday
4,Liberty London,2024-06-25,Peri-Urban Residents,121,Weekday
4,Liberty London,2024-06-26,Young M,293,Weekday
4,Liberty London,2024-06-26,Young F,106,Weekday
4,Liberty London,2024-06-26,Couples,135,Weekday
4,Liberty London,2024-06-26,Family with C,1533,Weekday
4,Liberty London,2024-06-26,Retiree,106,Weekday
4,Liberty London,2024-06-26,Affluent Achievers,1557,Weekday
4,Liberty London,2024-06-26,Suburban Comfort,260,Weekday
4,Liberty London,2024-06-26,Urban Professionals,339,Weekday
4,Liberty London,2024-06-26,Peri-Urban Residents,16,Weekday
4,Liberty London,2024-06-27,Young M,472,Weekday
4,Liberty London,2024-06-27,Young F,468,Weekday
4,Liberty London,2024-06-27,Couples,229,Weekday
4,Liberty London,2024-06-27,Family with C,623,Weekday
4,Liberty London,2024-06-27,Retiree,618,Weekday
4,Liberty London,2024-06-27,Affluent Achievers,796,Weekday
4,Liberty London,2024-06-27,Suburban Comfort,582,Weekday
4,Liberty London,2024-06-27,Urban Professionals,723,Weekday
4,Liberty London,2024-06-27,Peri-Urban Residents,309,Weekday
4,Liberty London,2024-06-28,Young M,83,Weekday
4,Liberty London,2024-06-28,Young F,578,Weekday
4,Liberty London,2024-06-28,Couples,530,Weekday
4,Liberty London,2024-06-28,Family with C,458,Weekday
4,Liberty London,2024-06-28,Retiree,314,Weekday
4,Liberty London,2024-06-28,Affluent Achievers,916,Weekday
4,Liberty London,2024-06-28,Suburban Comfort,197,Weekday
4,Liberty London,2024-06-28,Urban Professionals,329,Weekday
4,Liberty London,2024-06-28,Peri-Urban Residents,520,Weekday
4,Liberty London,2024-06-29,Young M,1249,Weekend
4,Liberty London,2024-06-29,Young F,427,Weekend
4,Liberty London,2024-06-29,Couples,350,Weekend
4,Liberty London,2024-06-29,Family with C,484,Weekend
4,Liberty London,2024-06-29,Retiree,67,Weekend
4,Liberty London,2024-06-29,Affluent Achievers,1635,Weekend
4,Liberty London,2024-06-29,Suburban Comfort,17,Weekend
4,Liberty London,2024-06-29,Urban Professionals,238,Weekend
4,Liberty London,2024-06-29,Peri-Urban Residents,688,Weekend
4,Liberty London,2024-06-30,Young M,740,Weekend
4,Liberty London,2024-06-30,Young F,590,Weekend
4,Liberty London,2024-06-30,Couples,764,Weekend
4,Liberty London,2024-06-30,Family with C,143,Weekend
4,Liberty London,2024-06-30,Retiree,971,Weekend
4,Liberty London,2024-06-30,Affluent Achievers,1282,Weekend
4,Liberty London,2024-06-30,Suburban Comfort,392,Weekend
4,Liberty London,2024-06-30,Urban Professionals,1283,Weekend
4,Liberty London,2024-06-30,Peri-Urban Residents,251,Weekend
4,Liberty London,2024-07-01,Young M,498,Weekday
4,Liberty London,2024-07-01,Young F,306,Weekday
4,Liberty London,2024-07-01,Couples,60,Weekday
4,Liberty London,2024-07-01,Family with C,310,Weekday
4,Liberty London,2024-07-01,Retiree,796,Weekday
4,Liberty London,2024-07-01,Affluent Achievers,801,Weekday
4,Liberty London,2024-07-01,Suburban Comfort,123,Weekday
4,Liberty London,2024-07-01,Urban Professionals,859,Weekday
4,Liberty London,2024-07-01,Peri-Urban Residents,186,Weekday
4,Liberty London,2024-07-02,Young M,1171,Weekday
4,Liberty London,2024-07-02,Young F,140,Weekday
4,Liberty London,2024-07-02,Couples,255,Weekday
4,Liberty London,2024-07-02,Family with C,239,Weekday
4,Liberty London,2024-07-02,Retiree,397,Weekday
4,Liberty London,2024-07-02,Affluent Achievers,1704,Weekday
4,Liberty London,2024-07-02,Suburban Comfort,309,Weekday
4,Liberty London,2024-07-02,Urban Professionals,57,Weekday
4,Liberty London,2024-07-02,Peri-Urban Residents,133,Weekday
4,Liberty London,2024-07-03,Young M,6,Weekday
4,Liberty London,2024-07-03,Young F,485,Weekday
4,Liberty London,2024-07-03,Couples,6,Weekday
4,Liberty London,2024-07-03,Family with C,182,Weekday
4,Liberty London,2024-07-03,Retiree,258,Weekday
4,Liberty London,2024-07-03,Affluent Achievers,265,Weekday
4,Liberty London,2024-07-03,Suburban Comfort,122,Weekday
4,Liberty London,2024-07-03,Urban Professionals,195,Weekday
4,Liberty London,2024-07-03,Peri-Urban Residents,355,Weekday
4,Liberty London,2024-07-04,Young M,80,Weekday
4,Liberty London,2024-07-04,Young F,63,Weekday
4,Liberty London,2024-07-04,Couples,819,Weekday
4,Liberty London,2024-07-04,Family with C,736,Weekday
4,Liberty London,2024-07-04,Retiree,509,Weekday
4,Liberty London,2024-07-04,Affluent Achievers,445,Weekday
4,Liberty London,2024-07-04,Suburban Comfort,1353,Weekday
4,Liberty London,2024-07-04,Urban Professionals,314,Weekday
4,Liberty London,2024-07-04,Peri-Urban Residents,94,Weekday
4,Liberty London,2024-07-05,Young M,17,Weekday
4,Liberty London,2024-07-05,Young F,518,Weekday
4,Liberty London,2024-07-05,Couples,471,Weekday
4,Liberty London,2024-07-05,Family with C,290,Weekday
4,Liberty London,2024-07-05,Retiree,134,Weekday
4,Liberty London,2024-07-05,Affluent Achievers,140,Weekday
4,Liberty London,2024-07-05,Suburban Comfort,657,Weekday
4,Liberty London,2024-07-05,Urban Professionals,510,Weekday
4,Liberty London,2024-07-05,Peri-Urban Residents,123,Weekday
4,Liberty London,2024-07-06,Young M,1585,Weekend
4,Liberty London,2024-07-06,Young F,605,Weekend
4,Liberty London,2024-07-06,Couples,294,Weekend
4,Liberty London,2024-07-06,Family with C,453,Weekend
4,Liberty London,2024-07-06,Retiree,43,Weekend
4,Liberty London,2024-07-06,Affluent Achievers,524,Weekend
4,Liberty London,2024-07-06,Suburban Comfort,1122,Weekend
4,Liberty London,2024-07-06,Urban Professionals,355,Weekend
4,Liberty London,2024-07-06,Peri-Urban Residents,981,Weekend
4,Liberty London,2024-07-07,Young M,0,Weekend
4,Liberty London,2024-07-07,Young F,112,Weekend
4,Liberty London,2024-07-07,Couples,174,Weekend
4,Liberty London,2024-07-07,Family with C,732,Weekend
4,Liberty London,2024-07-07,Retiree,1208,Weekend
4,Liberty London,2024-07-07,Affluent Achievers,1051,Weekend
4,Liberty London,2024-07-07,Suburban Comfort,220,Weekend
4,Liberty London,2024-07-07,Urban Professionals,779,Weekend
4,Liberty London,2024-07-07,Peri-Urban Residents,177,Weekend
4,Liberty London,2024-07-08,Young M,209,Weekday
4,Liberty London,2024-07-08,Young F,293,Weekday
4,Liberty London,2024-07-08,Couples,170,Weekday
4,Liberty London,2024-07-08,Family with C,75,Weekday
4,Liberty London,2024-07-08,Retiree,348,Weekday
4,Liberty London,2024-07-08,Affluent Achievers,787,Weekday
4,Liberty London,2024-07-08,Suburban Comfort,215,Weekday
4,Liberty London,2024-07-08,Urban Professionals,67,Weekday
4,Liberty London,2024-07-08,Peri-Urban Residents,25,Weekday
4,Liberty London,2024-07-09,Young M,344,Weekday
4,Liberty London,2024-07-09,Young F,129,Weekday
4,Liberty London,2024-07-09,Couples,50,Weekday
4,Liberty London,2024-07-09,Family with C,212,Weekday
4,Liberty London,2024-07-09,Retiree,44,Weekday
4,Liberty London,2024-07-09,Affluent Achievers,353,Weekday
4,Liberty London,2024-07-09,Suburban Comfort,199,Weekday
4,Liberty London,2024-07-09,Urban Professionals,143,Weekday
4,Liberty London,2024-07-09,Peri-Urban Residents,84,Weekday
4,Liberty London,2024-07-10,Young M,12,Weekday
4,Liberty London,2024-07-10,Young F,347,Weekday
4,Liberty London,2024-07-10,Couples,152,Weekday
4,Liberty London,2024-07-10,Family with C,142,Weekday
4,Liberty London,2024-07-10,Retiree,226,Weekday
4,Liberty London,2024-07-10,Affluent Achievers,721,Weekday
4,Liberty London,2024-07-10,Suburban Comfort,14,Weekday
4,Liberty London,2024-07-10,Urban Professionals,91,Weekday
4,Liberty London,2024-07-10,Peri-Urban Residents,54,Weekday
4,Liberty London,2024-07-11,Young M,692,Weekday
4,Liberty London,2024-07-11,Young F,94,Weekday
4,Liberty London,2024-07-11,Couples,462,Weekday
4,Liberty London,2024-07-11,Family with C,429,Weekday
4,Liberty London,2024-07-11,Retiree,1167,Weekday
4,Liberty London,2024-07-11,Affluent Achievers,37,Weekday
4,Liberty London,2024-07-11,Suburban Comfort,451,Weekday
4,Liberty London,2024-07-11,Urban Professionals,960,Weekday
4,Liberty London,2024-07-11,Peri-Urban Residents,1397,Weekday
4,Liberty London,2024-07-12,Young M,128,Weekday
4,Liberty London,2024-07-12,Young F,234,Weekday
4,Liberty London,2024-07-12,Couples,60,Weekday
4,Liberty London,2024-07-12,Family with C,1577,Weekday
4,Liberty London,2024-07-12,Retiree,834,Weekday
4,Liberty London,2024-07-12,Affluent Achievers,775,Weekday
4,Liberty London,2024-07-12,Suburban Comfort,1481,Weekday
4,Liberty London,2024-07-12,Urban Professionals,536,Weekday
4,Liberty London,2024-07-12,Peri-Urban Residents,41,Weekday
4,Liberty London,2024-07-13,Young M,126,Weekend
4,Liberty London,2024-07-13,Young F,178,Weekend
4,Liberty London,2024-07-13,Couples,660,Weekend
4,Liberty London,2024-07-13,Family with C,600,Weekend
4,Liberty London,2024-07-13,Retiree,368,Weekend
4,Liberty London,2024-07-13,Affluent Achievers,474,Weekend
4,Liberty London,2024-07-13,Suburban Comfort,225,Weekend
4,Liberty London,2024-07-13,Urban Professionals,52,Weekend
4,Liberty London,2024-07-13,Peri-Urban Residents,1184,Weekend
4,Liberty London,2024-07-14,Young M,217,Weekend
4,Liberty London,2024-07-14,Young F,398,Weekend
4,Liberty London,2024-07-14,Couples,527,Weekend
4,Liberty London,2024-07-14,Family with C,2179,Weekend
4,Liberty London,2024-07-14,Retiree,95,Weekend
4,Liberty London,2024-07-14,Affluent Achievers,365,Weekend
4,Liberty London,2024-07-14,Suburban Comfort,1569,Weekend
4,Liberty London,2024-07-14,Urban Professionals,611,Weekend
4,Liberty London,2024-07-14,Peri-Urban Residents,870,Weekend
4,Liberty London,2024-07-15,Young M,627,Weekday
4,Liberty London,2024-07-15,Young F,257,Weekday
4,Liberty London,2024-07-15,Couples,126,Weekday
4,Liberty London,2024-07-15,Family with C,279,Weekday
4,Liberty London,2024-07-15,Retiree,660,Weekday
4,Liberty London,2024-07-15,Affluent Achievers,593,Weekday
4,Liberty London,2024-07-15,Suburban Comfort,115,Weekday
4,Liberty London,2024-07-15,Urban Professionals,848,Weekday
4,Liberty London,2024-07-15,Peri-Urban Residents,395,Weekday
4,Liberty London,2024-07-16,Young M,189,Weekday
4,Liberty London,2024-07-16,Young F,131,Weekday
4,Liberty London,2024-07-16,Couples,545,Weekday
4,Liberty London,2024-07-16,Family with C,385,Weekday
4,Liberty London,2024-07-16,Retiree,332,Weekday
4,Liberty London,2024-07-16,Affluent Achievers,225,Weekday
4,Liberty London,2024-07-16,Suburban Comfort,636,Weekday
4,Liberty London,2024-07-16,Urban Professionals,534,Weekday
4,Liberty London,2024-07-16,Peri-Urban Residents,187,Weekday
4,Liberty London,2024-07-17,Young M,322,Weekday
4,Liberty London,2024-07-17,Young F,116,Weekday
4,Liberty London,2024-07-17,Couples,24,Weekday
4,Liberty London,2024-07-17,Family with C,222,Weekday
4,Liberty London,2024-07-17,Retiree,652,Weekday
4,Liberty London,2024-07-17,Affluent Achievers,575,Weekday
4,Liberty London,2024-07-17,Suburban Comfort,203,Weekday
4,Liberty London,2024-07-17,Urban Professionals,422,Weekday
4,Liberty London,2024-07-17,Peri-Urban Residents,136,Weekday
4,Liberty London,2024-07-18,Young M,838,Weekday
4,Liberty London,2024-07-18,Young F,57,Weekday
4,Liberty London,2024-07-18,Couples,43,Weekday
4,Liberty London,2024-07-18,Family with C,14,Weekday
4,Liberty London,2024-07-18,Retiree,53,Weekday
4,Liberty London,2024-07-18,Affluent Achievers,371,Weekday
4,Liberty London,2024-07-18,Suburban Comfort,80,Weekday
4,Liberty London,2024-07-18,Urban Professionals,101,Weekday
4,Liberty London,2024-07-18,Peri-Urban Residents,453,Weekday
4,Liberty London,2024-07-19,Young M,185,Weekday
4,Liberty London,2024-07-19,Young F,150,Weekday
4,Liberty London,2024-07-19,Couples,308,Weekday
4,Liberty London,2024-07-19,Family with C,160,Weekday
4,Liberty London,2024-07-19,Retiree,82,Weekday
